location,date,vaccine,total_vaccinations
Latvia,2021-06-21,Pfizer/BioNTech,579590
Latvia,2021-06-22,Johnson&Johnson,51459
Latvia,2021-06-22,Moderna,195674
Latvia,2021-06-22,Oxford/AstraZeneca,269279
Latvia,2021-06-22,Pfizer/BioNTech,586172
Latvia,2021-06-23,Johnson&Johnson,51585
Latvia,2021-06-23,Moderna,195710
Latvia,2021-06-23,Oxford/AstraZeneca,269281
Latvia,2021-06-23,Pfizer/BioNTech,586347
Latvia,2021-06-24,Johnson&Johnson,51595
Latvia,2021-06-24,Moderna,195729
Latvia,2021-06-24,Oxford/AstraZeneca,269285
Latvia,2021-06-24,Pfizer/BioNTech,586407
Latvia,2021-06-25,Johnson&Johnson,51922
Latvia,2021-06-25,Moderna,197011
Latvia,2021-06-25,Oxford/AstraZeneca,269420
Latvia,2021-06-25,Pfizer/BioNTech,587657
Latvia,2021-06-26,Johnson&Johnson,52532
Latvia,2021-06-26,Moderna,197243
Latvia,2021-06-26,Oxford/AstraZeneca,270561
Latvia,2021-06-26,Pfizer/BioNTech,588884
Latvia,2021-06-27,Johnson&Johnson,53003
Latvia,2021-06-27,Moderna,197403
Latvia,2021-06-27,Oxford/AstraZeneca,271794
Latvia,2021-06-27,Pfizer/BioNTech,589292
Latvia,2021-06-28,Johnson&Johnson,54309
Latvia,2021-06-28,Moderna,199760
Latvia,2021-06-28,Oxford/AstraZeneca,274855
Latvia,2021-06-28,Pfizer/BioNTech,598082
Latvia,2021-06-29,Johnson&Johnson,56161
Latvia,2021-06-29,Moderna,201992
Latvia,2021-06-29,Oxford/AstraZeneca,276950
Latvia,2021-06-29,Pfizer/BioNTech,606302
Latvia,2021-06-30,Johnson&Johnson,58089
Latvia,2021-06-30,Moderna,203767
Latvia,2021-06-30,Oxford/AstraZeneca,279755
Latvia,2021-06-30,Pfizer/BioNTech,614510
Latvia,2021-07-01,Johnson&Johnson,59753
Latvia,2021-07-01,Moderna,205550
Latvia,2021-07-01,Oxford/AstraZeneca,280984
Latvia,2021-07-01,Pfizer/BioNTech,621591
Latvia,2021-07-02,Johnson&Johnson,61722
Latvia,2021-07-02,Moderna,208086
Latvia,2021-07-02,Oxford/AstraZeneca,282270
Latvia,2021-07-02,Pfizer/BioNTech,628207
Latvia,2021-07-03,Johnson&Johnson,63308
Latvia,2021-07-03,Moderna,208913
Latvia,2021-07-03,Oxford/AstraZeneca,284726
Latvia,2021-07-03,Pfizer/BioNTech,631951
Latvia,2021-07-04,Johnson&Johnson,64140
Latvia,2021-07-04,Moderna,209040
Latvia,2021-07-04,Oxford/AstraZeneca,284756
Latvia,2021-07-04,Pfizer/BioNTech,633186
Latvia,2021-07-05,Johnson&Johnson,65680
Latvia,2021-07-05,Moderna,210121
Latvia,2021-07-05,Oxford/AstraZeneca,285227
Latvia,2021-07-05,Pfizer/BioNTech,637799
Latvia,2021-07-06,Johnson&Johnson,67731
Latvia,2021-07-06,Moderna,210697
Latvia,2021-07-06,Oxford/AstraZeneca,285792
Latvia,2021-07-06,Pfizer/BioNTech,643482
Latvia,2021-07-07,Johnson&Johnson,70282
Latvia,2021-07-07,Moderna,211336
Latvia,2021-07-07,Oxford/AstraZeneca,286413
Latvia,2021-07-07,Pfizer/BioNTech,649832
Latvia,2021-07-08,Johnson&Johnson,72271
Latvia,2021-07-08,Moderna,211809
Latvia,2021-07-08,Oxford/AstraZeneca,286869
Latvia,2021-07-08,Pfizer/BioNTech,655574
Latvia,2021-07-09,Johnson&Johnson,74803
Latvia,2021-07-09,Moderna,212338
Latvia,2021-07-09,Oxford/AstraZeneca,289088
Latvia,2021-07-09,Pfizer/BioNTech,661602
Latvia,2021-07-10,Johnson&Johnson,76436
Latvia,2021-07-10,Moderna,213126
Latvia,2021-07-10,Oxford/AstraZeneca,291401
Latvia,2021-07-10,Pfizer/BioNTech,664876
Latvia,2021-07-11,Johnson&Johnson,77354
Latvia,2021-07-11,Moderna,213296
Latvia,2021-07-11,Oxford/AstraZeneca,291579
Latvia,2021-07-11,Pfizer/BioNTech,665654
Latvia,2021-07-12,Johnson&Johnson,79015
Latvia,2021-07-12,Moderna,214127
Latvia,2021-07-12,Oxford/AstraZeneca,291864
Latvia,2021-07-12,Pfizer/BioNTech,669347
Latvia,2021-07-13,Johnson&Johnson,81153
Latvia,2021-07-13,Moderna,214543
Latvia,2021-07-13,Oxford/AstraZeneca,292094
Latvia,2021-07-13,Pfizer/BioNTech,673192
Latvia,2021-07-14,Johnson&Johnson,83476
Latvia,2021-07-14,Moderna,215196
Latvia,2021-07-14,Oxford/AstraZeneca,292370
Latvia,2021-07-14,Pfizer/BioNTech,675821
Latvia,2021-07-15,Johnson&Johnson,85160
Latvia,2021-07-15,Moderna,215796
Latvia,2021-07-15,Oxford/AstraZeneca,292600
Latvia,2021-07-15,Pfizer/BioNTech,678091
Latvia,2021-07-16,Johnson&Johnson,87139
Latvia,2021-07-16,Moderna,216350
Latvia,2021-07-16,Oxford/AstraZeneca,292704
Latvia,2021-07-16,Pfizer/BioNTech,681105
Latvia,2021-07-17,Johnson&Johnson,88719
Latvia,2021-07-17,Moderna,216540
Latvia,2021-07-17,Oxford/AstraZeneca,292757
Latvia,2021-07-17,Pfizer/BioNTech,682918
Latvia,2021-07-18,Johnson&Johnson,89136
Latvia,2021-07-18,Moderna,216686
Latvia,2021-07-18,Oxford/AstraZeneca,292763
Latvia,2021-07-18,Pfizer/BioNTech,683608
Latvia,2021-07-19,Johnson&Johnson,90327
Latvia,2021-07-19,Moderna,216973
Latvia,2021-07-19,Oxford/AstraZeneca,292786
Latvia,2021-07-19,Pfizer/BioNTech,687193
Latvia,2021-07-20,Johnson&Johnson,91585
Latvia,2021-07-20,Moderna,217442
Latvia,2021-07-20,Oxford/AstraZeneca,292988
Latvia,2021-07-20,Pfizer/BioNTech,692044
Latvia,2021-07-21,Johnson&Johnson,93012
Latvia,2021-07-21,Moderna,217778
Latvia,2021-07-21,Oxford/AstraZeneca,293137
Latvia,2021-07-21,Pfizer/BioNTech,697483
Latvia,2021-07-22,Johnson&Johnson,94245
Latvia,2021-07-22,Moderna,218020
Latvia,2021-07-22,Oxford/AstraZeneca,293314
Latvia,2021-07-22,Pfizer/BioNTech,702360
Latvia,2021-07-23,Johnson&Johnson,95220
Latvia,2021-07-23,Moderna,218274
Latvia,2021-07-23,Oxford/AstraZeneca,293369
Latvia,2021-07-23,Pfizer/BioNTech,707328
Latvia,2021-07-24,Johnson&Johnson,96280
Latvia,2021-07-24,Moderna,218597
Latvia,2021-07-24,Oxford/AstraZeneca,293375
Latvia,2021-07-24,Pfizer/BioNTech,710651
Latvia,2021-07-25,Johnson&Johnson,96535
Latvia,2021-07-25,Moderna,218628
Latvia,2021-07-25,Oxford/AstraZeneca,293376
Latvia,2021-07-25,Pfizer/BioNTech,711711
Latvia,2021-07-26,Johnson&Johnson,97167
Latvia,2021-07-26,Moderna,218995
Latvia,2021-07-26,Oxford/AstraZeneca,293455
Latvia,2021-07-26,Pfizer/BioNTech,716319
Latvia,2021-07-27,Johnson&Johnson,97763
Latvia,2021-07-27,Moderna,219504
Latvia,2021-07-27,Oxford/AstraZeneca,293519
Latvia,2021-07-27,Pfizer/BioNTech,721392
Latvia,2021-07-28,Johnson&Johnson,98362
Latvia,2021-07-28,Moderna,220113
Latvia,2021-07-28,Oxford/AstraZeneca,293561
Latvia,2021-07-28,Pfizer/BioNTech,727060
Latvia,2021-07-29,Johnson&Johnson,98979
Latvia,2021-07-29,Moderna,220500
Latvia,2021-07-29,Oxford/AstraZeneca,293590
Latvia,2021-07-29,Pfizer/BioNTech,731483
Latvia,2021-07-30,Johnson&Johnson,99525
Latvia,2021-07-30,Moderna,221160
Latvia,2021-07-30,Oxford/AstraZeneca,293632
Latvia,2021-07-30,Pfizer/BioNTech,737098
Latvia,2021-07-31,Johnson&Johnson,100188
Latvia,2021-07-31,Moderna,221333
Latvia,2021-07-31,Oxford/AstraZeneca,293647
Latvia,2021-07-31,Pfizer/BioNTech,740063
Latvia,2021-08-01,Johnson&Johnson,100513
Latvia,2021-08-01,Moderna,221382
Latvia,2021-08-01,Oxford/AstraZeneca,293649
Latvia,2021-08-01,Pfizer/BioNTech,741072
Latvia,2021-08-02,Johnson&Johnson,101153
Latvia,2021-08-02,Moderna,221664
Latvia,2021-08-02,Oxford/AstraZeneca,293669
Latvia,2021-08-02,Pfizer/BioNTech,744900
Latvia,2021-08-03,Johnson&Johnson,102051
Latvia,2021-08-03,Moderna,222031
Latvia,2021-08-03,Oxford/AstraZeneca,293671
Latvia,2021-08-03,Pfizer/BioNTech,749910
Latvia,2021-08-04,Johnson&Johnson,102852
Latvia,2021-08-04,Moderna,222426
Latvia,2021-08-04,Oxford/AstraZeneca,293686
Latvia,2021-08-04,Pfizer/BioNTech,755098
Latvia,2021-08-05,Johnson&Johnson,103333
Latvia,2021-08-05,Moderna,222693
Latvia,2021-08-05,Oxford/AstraZeneca,293692
Latvia,2021-08-05,Pfizer/BioNTech,759503
Latvia,2021-08-06,Johnson&Johnson,104158
Latvia,2021-08-06,Moderna,223116
Latvia,2021-08-06,Oxford/AstraZeneca,293713
Latvia,2021-08-06,Pfizer/BioNTech,764714
Latvia,2021-08-07,Johnson&Johnson,105497
Latvia,2021-08-07,Moderna,223221
Latvia,2021-08-07,Oxford/AstraZeneca,293716
Latvia,2021-08-07,Pfizer/BioNTech,767365
Latvia,2021-08-08,Johnson&Johnson,105792
Latvia,2021-08-08,Moderna,223244
Latvia,2021-08-08,Oxford/AstraZeneca,293717
Latvia,2021-08-08,Pfizer/BioNTech,768115
Latvia,2021-08-09,Johnson&Johnson,106075
Latvia,2021-08-09,Moderna,223497
Latvia,2021-08-09,Oxford/AstraZeneca,293723
Latvia,2021-08-09,Pfizer/BioNTech,772209
Latvia,2021-08-10,Johnson&Johnson,106558
Latvia,2021-08-10,Moderna,223888
Latvia,2021-08-10,Oxford/AstraZeneca,293762
Latvia,2021-08-10,Pfizer/BioNTech,777132
Latvia,2021-08-11,Johnson&Johnson,107149
Latvia,2021-08-11,Moderna,224311
Latvia,2021-08-11,Oxford/AstraZeneca,293805
Latvia,2021-08-11,Pfizer/BioNTech,783541
Latvia,2021-08-12,Johnson&Johnson,107442
Latvia,2021-08-12,Moderna,225021
Latvia,2021-08-12,Oxford/AstraZeneca,293844
Latvia,2021-08-12,Pfizer/BioNTech,787697
Latvia,2021-08-13,Johnson&Johnson,107865
Latvia,2021-08-13,Moderna,225611
Latvia,2021-08-13,Oxford/AstraZeneca,293859
Latvia,2021-08-13,Pfizer/BioNTech,792940
Latvia,2021-08-14,Johnson&Johnson,108172
Latvia,2021-08-14,Moderna,225709
Latvia,2021-08-14,Oxford/AstraZeneca,293864
Latvia,2021-08-14,Pfizer/BioNTech,796063
Latvia,2021-08-15,Johnson&Johnson,108260
Latvia,2021-08-15,Moderna,225770
Latvia,2021-08-15,Oxford/AstraZeneca,293869
Latvia,2021-08-15,Pfizer/BioNTech,796917
Latvia,2021-08-16,Johnson&Johnson,108438
Latvia,2021-08-16,Moderna,226093
Latvia,2021-08-16,Oxford/AstraZeneca,293885
Latvia,2021-08-16,Pfizer/BioNTech,800163
