location,date,vaccine,total_vaccinations
Latvia,2021-06-25,Moderna,195661
Latvia,2021-06-25,Oxford/AstraZeneca,269591
Latvia,2021-06-25,Pfizer/BioNTech,586935
Latvia,2021-06-26,Johnson&Johnson,52494
Latvia,2021-06-26,Moderna,195891
Latvia,2021-06-26,Oxford/AstraZeneca,270730
Latvia,2021-06-26,Pfizer/BioNTech,588153
Latvia,2021-06-27,Johnson&Johnson,52965
Latvia,2021-06-27,Moderna,196051
Latvia,2021-06-27,Oxford/AstraZeneca,271961
Latvia,2021-06-27,Pfizer/BioNTech,588559
Latvia,2021-06-28,Johnson&Johnson,54269
Latvia,2021-06-28,Moderna,198390
Latvia,2021-06-28,Oxford/AstraZeneca,275014
Latvia,2021-06-28,Pfizer/BioNTech,597319
Latvia,2021-06-29,Johnson&Johnson,56110
Latvia,2021-06-29,Moderna,200612
Latvia,2021-06-29,Oxford/AstraZeneca,277106
Latvia,2021-06-29,Pfizer/BioNTech,605503
Latvia,2021-06-30,Johnson&Johnson,58029
Latvia,2021-06-30,Moderna,202383
Latvia,2021-06-30,Oxford/AstraZeneca,279903
Latvia,2021-06-30,Pfizer/BioNTech,613690
Latvia,2021-07-01,Johnson&Johnson,59701
Latvia,2021-07-01,Moderna,204124
Latvia,2021-07-01,Oxford/AstraZeneca,281126
Latvia,2021-07-01,Pfizer/BioNTech,620769
Latvia,2021-07-02,Johnson&Johnson,61664
Latvia,2021-07-02,Moderna,206654
Latvia,2021-07-02,Oxford/AstraZeneca,282410
Latvia,2021-07-02,Pfizer/BioNTech,627363
Latvia,2021-07-03,Johnson&Johnson,63233
Latvia,2021-07-03,Moderna,207479
Latvia,2021-07-03,Oxford/AstraZeneca,284863
Latvia,2021-07-03,Pfizer/BioNTech,631087
Latvia,2021-07-04,Johnson&Johnson,64055
Latvia,2021-07-04,Moderna,207606
Latvia,2021-07-04,Oxford/AstraZeneca,284890
Latvia,2021-07-04,Pfizer/BioNTech,632317
Latvia,2021-07-05,Johnson&Johnson,65586
Latvia,2021-07-05,Moderna,208679
Latvia,2021-07-05,Oxford/AstraZeneca,285359
Latvia,2021-07-05,Pfizer/BioNTech,636895
Latvia,2021-07-06,Johnson&Johnson,67619
Latvia,2021-07-06,Moderna,209251
Latvia,2021-07-06,Oxford/AstraZeneca,285923
Latvia,2021-07-06,Pfizer/BioNTech,642542
Latvia,2021-07-07,Johnson&Johnson,70139
Latvia,2021-07-07,Moderna,209890
Latvia,2021-07-07,Oxford/AstraZeneca,286545
Latvia,2021-07-07,Pfizer/BioNTech,648865
Latvia,2021-07-08,Johnson&Johnson,72122
Latvia,2021-07-08,Moderna,210371
Latvia,2021-07-08,Oxford/AstraZeneca,286999
Latvia,2021-07-08,Pfizer/BioNTech,654573
Latvia,2021-07-09,Johnson&Johnson,74626
Latvia,2021-07-09,Moderna,210897
Latvia,2021-07-09,Oxford/AstraZeneca,289190
Latvia,2021-07-09,Pfizer/BioNTech,660536
Latvia,2021-07-10,Johnson&Johnson,76229
Latvia,2021-07-10,Moderna,211682
Latvia,2021-07-10,Oxford/AstraZeneca,291503
Latvia,2021-07-10,Pfizer/BioNTech,663805
Latvia,2021-07-11,Johnson&Johnson,77133
Latvia,2021-07-11,Moderna,211852
Latvia,2021-07-11,Oxford/AstraZeneca,291681
Latvia,2021-07-11,Pfizer/BioNTech,664581
Latvia,2021-07-12,Johnson&Johnson,78789
Latvia,2021-07-12,Moderna,212647
Latvia,2021-07-12,Oxford/AstraZeneca,291966
Latvia,2021-07-12,Pfizer/BioNTech,668257
Latvia,2021-07-13,Johnson&Johnson,80873
Latvia,2021-07-13,Moderna,213062
Latvia,2021-07-13,Oxford/AstraZeneca,292196
Latvia,2021-07-13,Pfizer/BioNTech,672076
Latvia,2021-07-14,Johnson&Johnson,83153
Latvia,2021-07-14,Moderna,213713
Latvia,2021-07-14,Oxford/AstraZeneca,292473
Latvia,2021-07-14,Pfizer/BioNTech,674643
Latvia,2021-07-15,Johnson&Johnson,84789
Latvia,2021-07-15,Moderna,214313
Latvia,2021-07-15,Oxford/AstraZeneca,292703
Latvia,2021-07-15,Pfizer/BioNTech,676843
Latvia,2021-07-16,Johnson&Johnson,86763
Latvia,2021-07-16,Moderna,214863
Latvia,2021-07-16,Oxford/AstraZeneca,292803
Latvia,2021-07-16,Pfizer/BioNTech,679799
Latvia,2021-07-17,Johnson&Johnson,88323
Latvia,2021-07-17,Moderna,215049
Latvia,2021-07-17,Oxford/AstraZeneca,292855
Latvia,2021-07-17,Pfizer/BioNTech,681510
Latvia,2021-07-18,Johnson&Johnson,88729
Latvia,2021-07-18,Moderna,215196
Latvia,2021-07-18,Oxford/AstraZeneca,292861
Latvia,2021-07-18,Pfizer/BioNTech,682143
Latvia,2021-07-19,Johnson&Johnson,89901
Latvia,2021-07-19,Moderna,215479
Latvia,2021-07-19,Oxford/AstraZeneca,292884
Latvia,2021-07-19,Pfizer/BioNTech,685681
Latvia,2021-07-20,Johnson&Johnson,91114
Latvia,2021-07-20,Moderna,215946
Latvia,2021-07-20,Oxford/AstraZeneca,293079
Latvia,2021-07-20,Pfizer/BioNTech,690193
Latvia,2021-07-21,Johnson&Johnson,92474
Latvia,2021-07-21,Moderna,216243
Latvia,2021-07-21,Oxford/AstraZeneca,293225
Latvia,2021-07-21,Pfizer/BioNTech,695033
Latvia,2021-07-22,Johnson&Johnson,93488
Latvia,2021-07-22,Moderna,216470
Latvia,2021-07-22,Oxford/AstraZeneca,293306
Latvia,2021-07-22,Pfizer/BioNTech,698524
