location,date,vaccine,total_vaccinations
Germany,2021-02-02,Pfizer/BioNTech,2757126
Germany,2021-02-03,Johnson&Johnson,0
Germany,2021-02-03,Moderna,50723
Germany,2021-02-03,Oxford/AstraZeneca,179
Germany,2021-02-03,Pfizer/BioNTech,2910183
Germany,2021-02-04,Johnson&Johnson,0
Germany,2021-02-04,Moderna,56596
Germany,2021-02-04,Oxford/AstraZeneca,186
Germany,2021-02-04,Pfizer/BioNTech,3036081
Germany,2021-02-05,Johnson&Johnson,0
Germany,2021-02-05,Moderna,62992
Germany,2021-02-05,Oxford/AstraZeneca,194
Germany,2021-02-05,Pfizer/BioNTech,3174384
Germany,2021-02-06,Johnson&Johnson,0
Germany,2021-02-06,Moderna,65519
Germany,2021-02-06,Oxford/AstraZeneca,195
Germany,2021-02-06,Pfizer/BioNTech,3271998
Germany,2021-02-07,Johnson&Johnson,0
Germany,2021-02-07,Moderna,67916
Germany,2021-02-07,Oxford/AstraZeneca,197
Germany,2021-02-07,Pfizer/BioNTech,3323857
Germany,2021-02-08,Johnson&Johnson,0
Germany,2021-02-08,Moderna,71886
Germany,2021-02-08,Oxford/AstraZeneca,222
Germany,2021-02-08,Pfizer/BioNTech,3429811
Germany,2021-02-09,Johnson&Johnson,0
Germany,2021-02-09,Moderna,75820
Germany,2021-02-09,Oxford/AstraZeneca,332
Germany,2021-02-09,Pfizer/BioNTech,3559702
Germany,2021-02-10,Johnson&Johnson,0
Germany,2021-02-10,Moderna,79832
Germany,2021-02-10,Oxford/AstraZeneca,7373
Germany,2021-02-10,Pfizer/BioNTech,3700415
Germany,2021-02-11,Johnson&Johnson,0
Germany,2021-02-11,Moderna,86978
Germany,2021-02-11,Oxford/AstraZeneca,22822
Germany,2021-02-11,Pfizer/BioNTech,3818978
Germany,2021-02-12,Johnson&Johnson,0
Germany,2021-02-12,Moderna,96766
Germany,2021-02-12,Oxford/AstraZeneca,37250
Germany,2021-02-12,Pfizer/BioNTech,3952259
Germany,2021-02-13,Johnson&Johnson,0
Germany,2021-02-13,Moderna,99952
Germany,2021-02-13,Oxford/AstraZeneca,50130
Germany,2021-02-13,Pfizer/BioNTech,4043948
Germany,2021-02-14,Johnson&Johnson,0
Germany,2021-02-14,Moderna,102397
Germany,2021-02-14,Oxford/AstraZeneca,57394
Germany,2021-02-14,Pfizer/BioNTech,4099528
Germany,2021-02-15,Johnson&Johnson,0
Germany,2021-02-15,Moderna,107353
Germany,2021-02-15,Oxford/AstraZeneca,72115
Germany,2021-02-15,Pfizer/BioNTech,4206610
Germany,2021-02-16,Johnson&Johnson,0
Germany,2021-02-16,Moderna,113094
Germany,2021-02-16,Oxford/AstraZeneca,95733
Germany,2021-02-16,Pfizer/BioNTech,4313857
Germany,2021-02-17,Johnson&Johnson,0
Germany,2021-02-17,Moderna,120804
Germany,2021-02-17,Oxford/AstraZeneca,115422
Germany,2021-02-17,Pfizer/BioNTech,4435652
Germany,2021-02-18,Johnson&Johnson,0
Germany,2021-02-18,Moderna,128752
Germany,2021-02-18,Oxford/AstraZeneca,139106
Germany,2021-02-18,Pfizer/BioNTech,4546719
Germany,2021-02-19,Johnson&Johnson,0
Germany,2021-02-19,Moderna,138662
Germany,2021-02-19,Oxford/AstraZeneca,164490
Germany,2021-02-19,Pfizer/BioNTech,4665947
Germany,2021-02-20,Johnson&Johnson,0
Germany,2021-02-20,Moderna,143188
Germany,2021-02-20,Oxford/AstraZeneca,186134
Germany,2021-02-20,Pfizer/BioNTech,4753184
Germany,2021-02-21,Johnson&Johnson,0
Germany,2021-02-21,Moderna,146416
Germany,2021-02-21,Oxford/AstraZeneca,201435
Germany,2021-02-21,Pfizer/BioNTech,4820810
Germany,2021-02-22,Johnson&Johnson,0
Germany,2021-02-22,Moderna,155512
Germany,2021-02-22,Oxford/AstraZeneca,226541
Germany,2021-02-22,Pfizer/BioNTech,4946941
Germany,2021-02-23,Johnson&Johnson,0
Germany,2021-02-23,Moderna,162671
Germany,2021-02-23,Oxford/AstraZeneca,254036
Germany,2021-02-23,Pfizer/BioNTech,5079472
Germany,2021-02-24,Johnson&Johnson,0
Germany,2021-02-24,Moderna,170450
Germany,2021-02-24,Oxford/AstraZeneca,289422
Germany,2021-02-24,Pfizer/BioNTech,5212314
Germany,2021-02-25,Johnson&Johnson,0
Germany,2021-02-25,Moderna,177154
Germany,2021-02-25,Oxford/AstraZeneca,340814
Germany,2021-02-25,Pfizer/BioNTech,5343543
Germany,2021-02-26,Johnson&Johnson,0
Germany,2021-02-26,Moderna,185995
Germany,2021-02-26,Oxford/AstraZeneca,401497
Germany,2021-02-26,Pfizer/BioNTech,5483820
Germany,2021-02-27,Johnson&Johnson,0
Germany,2021-02-27,Moderna,190197
Germany,2021-02-27,Oxford/AstraZeneca,453013
Germany,2021-02-27,Pfizer/BioNTech,5576652
Germany,2021-02-28,Johnson&Johnson,0
Germany,2021-02-28,Moderna,194148
Germany,2021-02-28,Oxford/AstraZeneca,494766
Germany,2021-02-28,Pfizer/BioNTech,5639050
Germany,2021-03-01,Johnson&Johnson,0
Germany,2021-03-01,Moderna,203558
Germany,2021-03-01,Oxford/AstraZeneca,552511
Germany,2021-03-01,Pfizer/BioNTech,5767695
Germany,2021-03-02,Johnson&Johnson,0
Germany,2021-03-02,Moderna,213728
Germany,2021-03-02,Oxford/AstraZeneca,621644
Germany,2021-03-02,Pfizer/BioNTech,5908319
Germany,2021-03-03,Johnson&Johnson,0
Germany,2021-03-03,Moderna,227572
Germany,2021-03-03,Oxford/AstraZeneca,694655
Germany,2021-03-03,Pfizer/BioNTech,6065228
Germany,2021-03-04,Johnson&Johnson,0
Germany,2021-03-04,Moderna,241624
Germany,2021-03-04,Oxford/AstraZeneca,781338
Germany,2021-03-04,Pfizer/BioNTech,6207625
Germany,2021-03-05,Johnson&Johnson,0
Germany,2021-03-05,Moderna,254955
Germany,2021-03-05,Oxford/AstraZeneca,889895
Germany,2021-03-05,Pfizer/BioNTech,6354894
Germany,2021-03-06,Johnson&Johnson,0
Germany,2021-03-06,Moderna,263546
Germany,2021-03-06,Oxford/AstraZeneca,973013
Germany,2021-03-06,Pfizer/BioNTech,6465670
Germany,2021-03-07,Johnson&Johnson,0
Germany,2021-03-07,Moderna,270277
Germany,2021-03-07,Oxford/AstraZeneca,1034190
Germany,2021-03-07,Pfizer/BioNTech,6548155
Germany,2021-03-08,Johnson&Johnson,0
Germany,2021-03-08,Moderna,281285
Germany,2021-03-08,Oxford/AstraZeneca,1126659
Germany,2021-03-08,Pfizer/BioNTech,6683882
Germany,2021-03-09,Johnson&Johnson,0
Germany,2021-03-09,Moderna,294145
Germany,2021-03-09,Oxford/AstraZeneca,1224111
Germany,2021-03-09,Pfizer/BioNTech,6824027
Germany,2021-03-10,Johnson&Johnson,0
Germany,2021-03-10,Moderna,305598
Germany,2021-03-10,Oxford/AstraZeneca,1338758
Germany,2021-03-10,Pfizer/BioNTech,6981682
Germany,2021-03-11,Johnson&Johnson,0
Germany,2021-03-11,Moderna,318824
Germany,2021-03-11,Oxford/AstraZeneca,1458037
Germany,2021-03-11,Pfizer/BioNTech,7130777
Germany,2021-03-12,Johnson&Johnson,0
Germany,2021-03-12,Moderna,336397
Germany,2021-03-12,Oxford/AstraZeneca,1611593
Germany,2021-03-12,Pfizer/BioNTech,7283648
Germany,2021-03-13,Johnson&Johnson,0
Germany,2021-03-13,Moderna,346147
Germany,2021-03-13,Oxford/AstraZeneca,1733663
Germany,2021-03-13,Pfizer/BioNTech,7398349
Germany,2021-03-14,Johnson&Johnson,0
Germany,2021-03-14,Moderna,351293
Germany,2021-03-14,Oxford/AstraZeneca,1810194
Germany,2021-03-14,Pfizer/BioNTech,7487872
Germany,2021-03-15,Johnson&Johnson,0
Germany,2021-03-15,Moderna,363708
Germany,2021-03-15,Oxford/AstraZeneca,1893662
Germany,2021-03-15,Pfizer/BioNTech,7640273
Germany,2021-03-16,Johnson&Johnson,0
Germany,2021-03-16,Moderna,374817
Germany,2021-03-16,Oxford/AstraZeneca,1895586
Germany,2021-03-16,Pfizer/BioNTech,7806397
Germany,2021-03-17,Johnson&Johnson,0
Germany,2021-03-17,Moderna,392846
Germany,2021-03-17,Oxford/AstraZeneca,1897004
Germany,2021-03-17,Pfizer/BioNTech,7992166
Germany,2021-03-18,Johnson&Johnson,0
Germany,2021-03-18,Moderna,411075
Germany,2021-03-18,Oxford/AstraZeneca,1898580
Germany,2021-03-18,Pfizer/BioNTech,8167068
Germany,2021-03-19,Johnson&Johnson,0
Germany,2021-03-19,Moderna,431670
Germany,2021-03-19,Oxford/AstraZeneca,1937312
Germany,2021-03-19,Pfizer/BioNTech,8351652
Germany,2021-03-20,Johnson&Johnson,0
Germany,2021-03-20,Moderna,446984
Germany,2021-03-20,Oxford/AstraZeneca,2005744
Germany,2021-03-20,Pfizer/BioNTech,8488134
Germany,2021-03-21,Johnson&Johnson,0
Germany,2021-03-21,Moderna,456200
Germany,2021-03-21,Oxford/AstraZeneca,2057983
Germany,2021-03-21,Pfizer/BioNTech,8592780
Germany,2021-03-22,Johnson&Johnson,0
Germany,2021-03-22,Moderna,479870
Germany,2021-03-22,Oxford/AstraZeneca,2134834
Germany,2021-03-22,Pfizer/BioNTech,8758475
Germany,2021-03-23,Johnson&Johnson,0
Germany,2021-03-23,Moderna,500138
Germany,2021-03-23,Oxford/AstraZeneca,2232204
Germany,2021-03-23,Pfizer/BioNTech,8938722
Germany,2021-03-24,Johnson&Johnson,0
Germany,2021-03-24,Moderna,533270
Germany,2021-03-24,Oxford/AstraZeneca,2335897
Germany,2021-03-24,Pfizer/BioNTech,9135955
Germany,2021-03-25,Johnson&Johnson,0
Germany,2021-03-25,Moderna,560604
Germany,2021-03-25,Oxford/AstraZeneca,2457687
Germany,2021-03-25,Pfizer/BioNTech,9324423
Germany,2021-03-26,Johnson&Johnson,0
Germany,2021-03-26,Moderna,597009
Germany,2021-03-26,Oxford/AstraZeneca,2594162
Germany,2021-03-26,Pfizer/BioNTech,9526267
Germany,2021-03-27,Johnson&Johnson,0
Germany,2021-03-27,Moderna,624373
Germany,2021-03-27,Oxford/AstraZeneca,2701603
Germany,2021-03-27,Pfizer/BioNTech,9678231
Germany,2021-03-28,Johnson&Johnson,0
Germany,2021-03-28,Moderna,642903
Germany,2021-03-28,Oxford/AstraZeneca,2762264
Germany,2021-03-28,Pfizer/BioNTech,9795967
Germany,2021-03-29,Johnson&Johnson,0
Germany,2021-03-29,Moderna,668929
Germany,2021-03-29,Oxford/AstraZeneca,2857197
Germany,2021-03-29,Pfizer/BioNTech,9983791
Germany,2021-03-30,Johnson&Johnson,0
Germany,2021-03-30,Moderna,695227
Germany,2021-03-30,Oxford/AstraZeneca,2943480
Germany,2021-03-30,Pfizer/BioNTech,10199685
Germany,2021-03-31,Johnson&Johnson,0
Germany,2021-03-31,Moderna,733509
Germany,2021-03-31,Oxford/AstraZeneca,2997180
Germany,2021-03-31,Pfizer/BioNTech,10449196
Germany,2021-04-01,Johnson&Johnson,0
Germany,2021-04-01,Moderna,765800
Germany,2021-04-01,Oxford/AstraZeneca,3052488
Germany,2021-04-01,Pfizer/BioNTech,10685315
Germany,2021-04-02,Johnson&Johnson,0
Germany,2021-04-02,Moderna,782444
Germany,2021-04-02,Oxford/AstraZeneca,3084364
Germany,2021-04-02,Pfizer/BioNTech,10866747
Germany,2021-04-03,Johnson&Johnson,0
Germany,2021-04-03,Moderna,799633
Germany,2021-04-03,Oxford/AstraZeneca,3125586
Germany,2021-04-03,Pfizer/BioNTech,11040298
Germany,2021-04-04,Johnson&Johnson,0
Germany,2021-04-04,Moderna,810748
Germany,2021-04-04,Oxford/AstraZeneca,3175226
Germany,2021-04-04,Pfizer/BioNTech,11175601
Germany,2021-04-05,Johnson&Johnson,0
Germany,2021-04-05,Moderna,828668
Germany,2021-04-05,Oxford/AstraZeneca,3238634
Germany,2021-04-05,Pfizer/BioNTech,11343915
Germany,2021-04-06,Johnson&Johnson,0
Germany,2021-04-06,Moderna,861901
Germany,2021-04-06,Oxford/AstraZeneca,3325813
Germany,2021-04-06,Pfizer/BioNTech,11601950
Germany,2021-04-07,Johnson&Johnson,0
Germany,2021-04-07,Moderna,897708
Germany,2021-04-07,Oxford/AstraZeneca,3425510
Germany,2021-04-07,Pfizer/BioNTech,12144017
Germany,2021-04-08,Johnson&Johnson,0
Germany,2021-04-08,Moderna,932982
Germany,2021-04-08,Oxford/AstraZeneca,3549637
Germany,2021-04-08,Pfizer/BioNTech,12717410
Germany,2021-04-09,Johnson&Johnson,0
Germany,2021-04-09,Moderna,968941
Germany,2021-04-09,Oxford/AstraZeneca,3649960
Germany,2021-04-09,Pfizer/BioNTech,13204166
Germany,2021-04-10,Johnson&Johnson,0
Germany,2021-04-10,Moderna,992138
Germany,2021-04-10,Oxford/AstraZeneca,3749469
Germany,2021-04-10,Pfizer/BioNTech,13449865
Germany,2021-04-11,Johnson&Johnson,0
Germany,2021-04-11,Moderna,1010169
Germany,2021-04-11,Oxford/AstraZeneca,3824192
Germany,2021-04-11,Pfizer/BioNTech,13617693
Germany,2021-04-12,Johnson&Johnson,0
Germany,2021-04-12,Moderna,1038845
Germany,2021-04-12,Oxford/AstraZeneca,3932365
Germany,2021-04-12,Pfizer/BioNTech,13896325
Germany,2021-04-13,Johnson&Johnson,0
Germany,2021-04-13,Moderna,1065496
Germany,2021-04-13,Oxford/AstraZeneca,4047886
Germany,2021-04-13,Pfizer/BioNTech,14325207
Germany,2021-04-14,Johnson&Johnson,0
Germany,2021-04-14,Moderna,1098996
Germany,2021-04-14,Oxford/AstraZeneca,4171261
Germany,2021-04-14,Pfizer/BioNTech,14942105
Germany,2021-04-15,Johnson&Johnson,0
Germany,2021-04-15,Moderna,1135344
Germany,2021-04-15,Oxford/AstraZeneca,4281741
Germany,2021-04-15,Pfizer/BioNTech,15474552
Germany,2021-04-16,Johnson&Johnson,0
Germany,2021-04-16,Moderna,1166639
Germany,2021-04-16,Oxford/AstraZeneca,4406836
Germany,2021-04-16,Pfizer/BioNTech,15911474
Germany,2021-04-17,Johnson&Johnson,0
Germany,2021-04-17,Moderna,1188659
Germany,2021-04-17,Oxford/AstraZeneca,4523458
Germany,2021-04-17,Pfizer/BioNTech,16134952
Germany,2021-04-18,Johnson&Johnson,0
Germany,2021-04-18,Moderna,1203071
Germany,2021-04-18,Oxford/AstraZeneca,4603843
Germany,2021-04-18,Pfizer/BioNTech,16306331
Germany,2021-04-19,Johnson&Johnson,0
Germany,2021-04-19,Moderna,1234897
Germany,2021-04-19,Oxford/AstraZeneca,4681450
Germany,2021-04-19,Pfizer/BioNTech,16595902
Germany,2021-04-20,Johnson&Johnson,0
Germany,2021-04-20,Moderna,1272762
Germany,2021-04-20,Oxford/AstraZeneca,4820691
Germany,2021-04-20,Pfizer/BioNTech,16973997
Germany,2021-04-21,Johnson&Johnson,0
Germany,2021-04-21,Moderna,1312123
Germany,2021-04-21,Oxford/AstraZeneca,5045227
Germany,2021-04-21,Pfizer/BioNTech,17423454
Germany,2021-04-22,Johnson&Johnson,0
Germany,2021-04-22,Moderna,1353626
Germany,2021-04-22,Oxford/AstraZeneca,5257645
Germany,2021-04-22,Pfizer/BioNTech,17803505
Germany,2021-04-23,Johnson&Johnson,0
Germany,2021-04-23,Moderna,1396310
Germany,2021-04-23,Oxford/AstraZeneca,5415764
Germany,2021-04-23,Pfizer/BioNTech,18153618
Germany,2021-04-24,Johnson&Johnson,0
Germany,2021-04-24,Moderna,1445903
Germany,2021-04-24,Oxford/AstraZeneca,5496546
Germany,2021-04-24,Pfizer/BioNTech,18392104
Germany,2021-04-25,Johnson&Johnson,0
Germany,2021-04-25,Moderna,1479803
Germany,2021-04-25,Oxford/AstraZeneca,5558214
Germany,2021-04-25,Pfizer/BioNTech,18579567
Germany,2021-04-26,Johnson&Johnson,62
Germany,2021-04-26,Moderna,1520768
Germany,2021-04-26,Oxford/AstraZeneca,5629536
Germany,2021-04-26,Pfizer/BioNTech,18894792
Germany,2021-04-27,Johnson&Johnson,516
Germany,2021-04-27,Moderna,1572099
Germany,2021-04-27,Oxford/AstraZeneca,5685822
Germany,2021-04-27,Pfizer/BioNTech,19570322
Germany,2021-04-28,Johnson&Johnson,1229
Germany,2021-04-28,Moderna,1630825
Germany,2021-04-28,Oxford/AstraZeneca,5739121
Germany,2021-04-28,Pfizer/BioNTech,20577623
Germany,2021-04-29,Johnson&Johnson,2106
Germany,2021-04-29,Moderna,1692660
Germany,2021-04-29,Oxford/AstraZeneca,5795349
Germany,2021-04-29,Pfizer/BioNTech,21398431
Germany,2021-04-30,Johnson&Johnson,2933
Germany,2021-04-30,Moderna,1749018
Germany,2021-04-30,Oxford/AstraZeneca,5861608
Germany,2021-04-30,Pfizer/BioNTech,22074150
Germany,2021-05-01,Johnson&Johnson,5502
Germany,2021-05-01,Moderna,1789576
Germany,2021-05-01,Oxford/AstraZeneca,5901443
Germany,2021-05-01,Pfizer/BioNTech,22326140
Germany,2021-05-02,Johnson&Johnson,7304
Germany,2021-05-02,Moderna,1826775
Germany,2021-05-02,Oxford/AstraZeneca,5930619
Germany,2021-05-02,Pfizer/BioNTech,22521024
Germany,2021-05-03,Johnson&Johnson,8787
Germany,2021-05-03,Moderna,1895734
Germany,2021-05-03,Oxford/AstraZeneca,5993117
Germany,2021-05-03,Pfizer/BioNTech,22836493
Germany,2021-05-04,Johnson&Johnson,11523
Germany,2021-05-04,Moderna,1957215
Germany,2021-05-04,Oxford/AstraZeneca,6143528
Germany,2021-05-04,Pfizer/BioNTech,23459714
Germany,2021-05-05,Johnson&Johnson,15122
Germany,2021-05-05,Moderna,2032320
Germany,2021-05-05,Oxford/AstraZeneca,6355004
Germany,2021-05-05,Pfizer/BioNTech,24300791
Germany,2021-05-06,Johnson&Johnson,18071
Germany,2021-05-06,Moderna,2120649
Germany,2021-05-06,Oxford/AstraZeneca,6554812
Germany,2021-05-06,Pfizer/BioNTech,24984791
Germany,2021-05-07,Johnson&Johnson,20720
Germany,2021-05-07,Moderna,2201988
Germany,2021-05-07,Oxford/AstraZeneca,6763671
Germany,2021-05-07,Pfizer/BioNTech,25561562
Germany,2021-05-08,Johnson&Johnson,21587
Germany,2021-05-08,Moderna,2272262
Germany,2021-05-08,Oxford/AstraZeneca,6846453
Germany,2021-05-08,Pfizer/BioNTech,25826214
Germany,2021-05-09,Johnson&Johnson,22650
Germany,2021-05-09,Moderna,2327474
Germany,2021-05-09,Oxford/AstraZeneca,6878926
Germany,2021-05-09,Pfizer/BioNTech,26019954
Germany,2021-05-10,Johnson&Johnson,26054
Germany,2021-05-10,Moderna,2404335
Germany,2021-05-10,Oxford/AstraZeneca,7008193
Germany,2021-05-10,Pfizer/BioNTech,26388720
Germany,2021-05-11,Johnson&Johnson,28876
Germany,2021-05-11,Moderna,2480352
Germany,2021-05-11,Oxford/AstraZeneca,7183060
Germany,2021-05-11,Pfizer/BioNTech,27203708
Germany,2021-05-12,Johnson&Johnson,32724
Germany,2021-05-12,Moderna,2559460
Germany,2021-05-12,Oxford/AstraZeneca,7405980
Germany,2021-05-12,Pfizer/BioNTech,28281297
Germany,2021-05-13,Johnson&Johnson,34499
Germany,2021-05-13,Moderna,2624256
Germany,2021-05-13,Oxford/AstraZeneca,7449462
Germany,2021-05-13,Pfizer/BioNTech,28584846
Germany,2021-05-14,Johnson&Johnson,39433
Germany,2021-05-14,Moderna,2683491
Germany,2021-05-14,Oxford/AstraZeneca,7586037
Germany,2021-05-14,Pfizer/BioNTech,29105381
Iceland,2020-12-29,Johnson&Johnson,0
Iceland,2020-12-29,Moderna,0
Iceland,2020-12-29,Oxford/AstraZeneca,0
Iceland,2020-12-29,Pfizer/BioNTech,2524
Iceland,2020-12-30,Johnson&Johnson,0
Iceland,2020-12-30,Moderna,0
Iceland,2020-12-30,Oxford/AstraZeneca,0
Iceland,2020-12-30,Pfizer/BioNTech,4940
Iceland,2020-12-31,Johnson&Johnson,0
Iceland,2020-12-31,Moderna,0
Iceland,2020-12-31,Oxford/AstraZeneca,0
Iceland,2020-12-31,Pfizer/BioNTech,4940
Iceland,2021-01-01,Johnson&Johnson,0
Iceland,2021-01-01,Moderna,0
Iceland,2021-01-01,Oxford/AstraZeneca,0
Iceland,2021-01-01,Pfizer/BioNTech,4940
Iceland,2021-01-02,Johnson&Johnson,0
Iceland,2021-01-02,Moderna,0
Iceland,2021-01-02,Oxford/AstraZeneca,0
Iceland,2021-01-02,Pfizer/BioNTech,4940
Iceland,2021-01-03,Johnson&Johnson,0
Iceland,2021-01-03,Moderna,0
Iceland,2021-01-03,Oxford/AstraZeneca,0
Iceland,2021-01-03,Pfizer/BioNTech,4940
Iceland,2021-01-04,Johnson&Johnson,0
Iceland,2021-01-04,Moderna,0
Iceland,2021-01-04,Oxford/AstraZeneca,0
Iceland,2021-01-04,Pfizer/BioNTech,4940
Iceland,2021-01-05,Johnson&Johnson,0
Iceland,2021-01-05,Moderna,0
Iceland,2021-01-05,Oxford/AstraZeneca,0
Iceland,2021-01-05,Pfizer/BioNTech,4947
Iceland,2021-01-06,Johnson&Johnson,0
Iceland,2021-01-06,Moderna,0
Iceland,2021-01-06,Oxford/AstraZeneca,0
Iceland,2021-01-06,Pfizer/BioNTech,4947
Iceland,2021-01-07,Johnson&Johnson,0
Iceland,2021-01-07,Moderna,0
Iceland,2021-01-07,Oxford/AstraZeneca,0
Iceland,2021-01-07,Pfizer/BioNTech,4947
Iceland,2021-01-08,Johnson&Johnson,0
Iceland,2021-01-08,Moderna,0
Iceland,2021-01-08,Oxford/AstraZeneca,0
Iceland,2021-01-08,Pfizer/BioNTech,4947
Iceland,2021-01-09,Johnson&Johnson,0
Iceland,2021-01-09,Moderna,0
Iceland,2021-01-09,Oxford/AstraZeneca,0
Iceland,2021-01-09,Pfizer/BioNTech,4947
Iceland,2021-01-10,Johnson&Johnson,0
Iceland,2021-01-10,Moderna,0
Iceland,2021-01-10,Oxford/AstraZeneca,0
Iceland,2021-01-10,Pfizer/BioNTech,4947
Iceland,2021-01-11,Johnson&Johnson,0
Iceland,2021-01-11,Moderna,0
Iceland,2021-01-11,Oxford/AstraZeneca,0
Iceland,2021-01-11,Pfizer/BioNTech,4947
Iceland,2021-01-12,Johnson&Johnson,0
Iceland,2021-01-12,Moderna,0
Iceland,2021-01-12,Oxford/AstraZeneca,0
Iceland,2021-01-12,Pfizer/BioNTech,4947
Iceland,2021-01-13,Johnson&Johnson,0
Iceland,2021-01-13,Moderna,501
Iceland,2021-01-13,Oxford/AstraZeneca,0
Iceland,2021-01-13,Pfizer/BioNTech,4947
Iceland,2021-01-14,Johnson&Johnson,0
Iceland,2021-01-14,Moderna,843
Iceland,2021-01-14,Oxford/AstraZeneca,0
Iceland,2021-01-14,Pfizer/BioNTech,4947
Iceland,2021-01-15,Johnson&Johnson,0
Iceland,2021-01-15,Moderna,1262
Iceland,2021-01-15,Oxford/AstraZeneca,0
Iceland,2021-01-15,Pfizer/BioNTech,4947
Iceland,2021-01-16,Johnson&Johnson,0
Iceland,2021-01-16,Moderna,1262
Iceland,2021-01-16,Oxford/AstraZeneca,0
Iceland,2021-01-16,Pfizer/BioNTech,4947
Iceland,2021-01-17,Johnson&Johnson,0
Iceland,2021-01-17,Moderna,1262
Iceland,2021-01-17,Oxford/AstraZeneca,0
Iceland,2021-01-17,Pfizer/BioNTech,4947
Iceland,2021-01-18,Johnson&Johnson,0
Iceland,2021-01-18,Moderna,1263
Iceland,2021-01-18,Oxford/AstraZeneca,0
Iceland,2021-01-18,Pfizer/BioNTech,4977
Iceland,2021-01-19,Johnson&Johnson,0
Iceland,2021-01-19,Moderna,1263
Iceland,2021-01-19,Oxford/AstraZeneca,0
Iceland,2021-01-19,Pfizer/BioNTech,6071
Iceland,2021-01-20,Johnson&Johnson,0
Iceland,2021-01-20,Moderna,1263
Iceland,2021-01-20,Oxford/AstraZeneca,0
Iceland,2021-01-20,Pfizer/BioNTech,7833
Iceland,2021-01-21,Johnson&Johnson,0
Iceland,2021-01-21,Moderna,1263
Iceland,2021-01-21,Oxford/AstraZeneca,1
Iceland,2021-01-21,Pfizer/BioNTech,11609
Iceland,2021-01-22,Johnson&Johnson,0
Iceland,2021-01-22,Moderna,1263
Iceland,2021-01-22,Oxford/AstraZeneca,1
Iceland,2021-01-22,Pfizer/BioNTech,13500
Iceland,2021-01-23,Johnson&Johnson,0
Iceland,2021-01-23,Moderna,1263
Iceland,2021-01-23,Oxford/AstraZeneca,1
Iceland,2021-01-23,Pfizer/BioNTech,14049
Iceland,2021-01-24,Johnson&Johnson,0
Iceland,2021-01-24,Moderna,1263
Iceland,2021-01-24,Oxford/AstraZeneca,1
Iceland,2021-01-24,Pfizer/BioNTech,14049
Iceland,2021-01-25,Johnson&Johnson,0
Iceland,2021-01-25,Moderna,1263
Iceland,2021-01-25,Oxford/AstraZeneca,2
Iceland,2021-01-25,Pfizer/BioNTech,14205
Iceland,2021-01-26,Johnson&Johnson,0
Iceland,2021-01-26,Moderna,1263
Iceland,2021-01-26,Oxford/AstraZeneca,2
Iceland,2021-01-26,Pfizer/BioNTech,14312
Iceland,2021-01-27,Johnson&Johnson,0
Iceland,2021-01-27,Moderna,1263
Iceland,2021-01-27,Oxford/AstraZeneca,2
Iceland,2021-01-27,Pfizer/BioNTech,14325
Iceland,2021-01-28,Johnson&Johnson,0
Iceland,2021-01-28,Moderna,1263
Iceland,2021-01-28,Oxford/AstraZeneca,2
Iceland,2021-01-28,Pfizer/BioNTech,14326
Iceland,2021-01-29,Johnson&Johnson,0
Iceland,2021-01-29,Moderna,1263
Iceland,2021-01-29,Oxford/AstraZeneca,2
Iceland,2021-01-29,Pfizer/BioNTech,14327
Iceland,2021-01-30,Johnson&Johnson,0
Iceland,2021-01-30,Moderna,1263
Iceland,2021-01-30,Oxford/AstraZeneca,2
Iceland,2021-01-30,Pfizer/BioNTech,14327
Iceland,2021-01-31,Johnson&Johnson,0
Iceland,2021-01-31,Moderna,1263
Iceland,2021-01-31,Oxford/AstraZeneca,2
Iceland,2021-01-31,Pfizer/BioNTech,14327
Iceland,2021-02-01,Johnson&Johnson,0
Iceland,2021-02-01,Moderna,1263
Iceland,2021-02-01,Oxford/AstraZeneca,2
Iceland,2021-02-01,Pfizer/BioNTech,14764
Iceland,2021-02-02,Johnson&Johnson,0
Iceland,2021-02-02,Moderna,1264
Iceland,2021-02-02,Oxford/AstraZeneca,2
Iceland,2021-02-02,Pfizer/BioNTech,15775
Iceland,2021-02-03,Johnson&Johnson,0
Iceland,2021-02-03,Moderna,1264
Iceland,2021-02-03,Oxford/AstraZeneca,2
Iceland,2021-02-03,Pfizer/BioNTech,16304
Iceland,2021-02-04,Johnson&Johnson,0
Iceland,2021-02-04,Moderna,1264
Iceland,2021-02-04,Oxford/AstraZeneca,2
Iceland,2021-02-04,Pfizer/BioNTech,16343
Iceland,2021-02-05,Johnson&Johnson,0
Iceland,2021-02-05,Moderna,1264
Iceland,2021-02-05,Oxford/AstraZeneca,2
Iceland,2021-02-05,Pfizer/BioNTech,16367
Iceland,2021-02-06,Johnson&Johnson,0
Iceland,2021-02-06,Moderna,1264
Iceland,2021-02-06,Oxford/AstraZeneca,2
Iceland,2021-02-06,Pfizer/BioNTech,16486
Iceland,2021-02-07,Johnson&Johnson,0
Iceland,2021-02-07,Moderna,1264
Iceland,2021-02-07,Oxford/AstraZeneca,2
Iceland,2021-02-07,Pfizer/BioNTech,16486
Iceland,2021-02-08,Johnson&Johnson,0
Iceland,2021-02-08,Moderna,1264
Iceland,2021-02-08,Oxford/AstraZeneca,2
Iceland,2021-02-08,Pfizer/BioNTech,16486
Iceland,2021-02-09,Johnson&Johnson,0
Iceland,2021-02-09,Moderna,1264
